stock_id,name,market,capital,shares,par,source,asof,note
1760,寶齡富錦,twse,857390130,85739013,10,twse-opendata-L,2026-09-03,ok
1762,中化生,twse,769180000,76918000,10,twse-opendata-L,2026-09-03,ok
1773,勝一,twse,3000000000,300000000,10,twse-opendata-L,2026-09-03,ok
1776,展宇,twse,601069520,60106952,10,twse-opendata-L,2026-09-03,ok
1777,生泰,tpex,,44591713,,universe:2026-09-03,2026-09-04,feed-shares
1780,立弘,tpex,,109075173,,universe:2026-09-03,2026-09-04,feed-shares
1781,合世,tpex,,47407605,,universe:2026-09-03,2026-09-04,feed-shares
1783,和康生,twse,896981150,89698115,10,twse-opendata-L,2026-09-03,ok
1784,訊聯,tpex,,53121191,,universe:2026-09-03,2026-09-04,feed-shares
1785,光洋科,tpex,,595980243,,universe:2026-09-03,2026-09-04,feed-shares
1786,科妍,twse,748276410,74827641,10,twse-opendata-L,2026-09-03,ok
1788,杏昌,tpex,,44520971,,universe:2026-09-03,2026-09-04,feed-shares
1789,神隆,twse,7907392220,790739222,10,twse-opendata-L,2026-09-03,ok
1795,美時,twse,2668738120,266873812,10,twse-opendata-L,2026-09-03,ok
1796,金穎生技,tpex,,41459793,,universe:2026-09-03,2026-09-04,feed-shares
1799,易威,tpex,,248775894,,universe:2026-09-03,2026-09-04,feed-shares
1802,台玻,twse,29080608000,2908060800,10,twse-opendata-L,2026-09-03,ok
1805,寶徠,twse,1349704550,134970455,10,twse-opendata-L,2026-09-03,ok
1806,冠軍,twse,3904038700,390403870,10,twse-opendata-L,2026-09-03,ok
1808,潤隆,twse,7144253930,714425393,10,twse-opendata-L,2026-09-03,ok
1809,中釉,twse,1670419370,167041937,10,twse-opendata-L,2026-09-03,ok
1810,和成,twse,3023037190,302303719,10,twse-opendata-L,2026-09-03,ok
1813,寶利徠,tpex,,46635510,,universe:2026-09-03,2026-09-04,feed-shares
1815,富喬,tpex,,585459487,,universe:2026-09-03,2026-09-04,feed-shares
1817,凱撒衛,twse,726000000,72600000,10,twse-opendata-L,2026-09-03,ok
1903,士紙,twse,2600391210,260039121,10,twse-opendata-L,2026-09-03,ok
1904,正隆,twse,11082745220,1108274522,10,twse-opendata-L,2026-09-03,ok
1905,華紙,twse,11028353160,1102835316,10,twse-opendata-L,2026-09-03,ok
1906,寶隆,twse,1510000000,151000000,10,twse-opendata-L,2026-09-03,ok
1907,永豐餘,twse,16603714950,1660371495,10,twse-opendata-L,2026-09-03,ok
1909,榮成,twse,13276857270,1327685727,10,twse-opendata-L,2026-09-03,ok
2002,中鋼,twse,157731289960,15734860997,10,twse-opendata-L,2026-09-03,ok
2006,東和鋼鐵,twse,7302138180,730213818,10,twse-opendata-L,2026-09-03,ok
2007,燁興,twse,5306516130,530651613,10,twse-opendata-L,2026-09-03,ok
2008,高興昌,twse,1908522930,190852293,10,twse-opendata-L,2026-09-03,ok
2009,第一銅,twse,3596221650,359622165,10,twse-opendata-L,2026-09-03,ok
2010,春源,twse,6476553900,647655390,10,twse-opendata-L,2026-09-03,ok
2012,春雨,twse,3021627000,302162700,10,twse-opendata-L,2026-09-03,ok
2013,中鋼構,twse,2000000000,200000000,10,twse-opendata-L,2026-09-03,ok
2014,中鴻,twse,14355444460,1435544446,10,twse-opendata-L,2026-09-03,ok
2015,豐興,twse,5815994240,581599424,10,twse-opendata-L,2026-09-03,ok
2017,官田鋼,twse,4468746910,446874691,10,twse-opendata-L,2026-09-03,ok
2020,美亞,twse,2670313200,267031320,10,twse-opendata-L,2026-09-03,ok
2022,聚亨,twse,3371681380,337168138,10,twse-opendata-L,2026-09-03,ok
2023,燁輝,twse,18212402140,1821240214,10,twse-opendata-L,2026-09-03,ok
2024,志聯,twse,975000000,97500000,10,twse-opendata-L,2026-09-03,ok
2025,千興,twse,1726605360,172660536,10,twse-opendata-L,2026-09-03,ok
2027,大成鋼,twse,25842606150,2584260615,10,twse-opendata-L,2026-09-03,ok
2028,威致,twse,3257148000,325714800,10,twse-opendata-L,2026-09-03,ok
2029,盛餘,twse,3211800000,321180000,10,twse-opendata-L,2026-09-03,ok
2030,彰源,twse,2805260270,280526027,10,twse-opendata-L,2026-09-03,ok
2031,新光鋼,twse,3211463410,321146341,10,twse-opendata-L,2026-09-03,ok
2032,新鋼,twse,1305215450,130521545,10,twse-opendata-L,2026-09-03,ok
2033,佳大,twse,806945360,80694536,10,twse-opendata-L,2026-09-03,ok
2034,允強,twse,5289955890,528995589,10,twse-opendata-L,2026-09-03,ok
2035,唐榮,tpex,,350000000,,universe:2026-09-03,2026-09-04,feed-shares
2038,海光,twse,1941343030,194134303,10,twse-opendata-L,2026-09-03,ok
2049,上銀,twse,3537922400,353792240,10,twse-opendata-L,2026-09-03,ok
2059,川湖,twse,952970720,95297072,10,twse-opendata-L,2026-09-03,ok
2061,風青,tpex,,57378052,,universe:2026-09-03,2026-09-04,feed-shares
2062,橋椿,twse,1999941520,199994152,10,twse-opendata-L,2026-09-03,ok
2063,世鎧,tpex,,48101453,,universe:2026-09-03,2026-09-04,feed-shares
2064,晉椿,tpex,,69330000,,universe:2026-09-02,2026-09-03,feed-shares
2065,世豐,tpex,,63516707,,universe:2026-09-03,2026-09-04,feed-shares
2066,世德,tpex,,44449527,,universe:2026-09-03,2026-09-04,feed-shares
2067,嘉鋼,tpex,,45138177,,universe:2026-09-03,2026-09-04,feed-shares
2069,運錩,twse,1663868360,166386836,10,twse-opendata-L,2026-09-03,ok
2070,精湛,tpex,,41782800,,universe:2026-09-03,2026-09-04,feed-shares
2071,震南鐵,emerging,690460000,69046000,10,tpex-mopsfin-R,2026-09-03,ok
2072,世紀風電,twse,1920000000,192000000,10,twse-opendata-L,2026-09-03,ok
2073,雄順,tpex,,27500000,,universe:2026-09-03,2026-09-04,feed-shares
2101,南港,twse,7339349040,733934904,10,twse-opendata-L,2026-09-03,ok
2102,泰豐,twse,4733292070,473329207,10,twse-opendata-L,2026-09-03,ok
2103,台橡,twse,8257099780,825709978,10,twse-opendata-L,2026-09-03,ok
2104,國際中橡,twse,9847336250,984733625,10,twse-opendata-L,2026-09-03,ok
2105,正新,twse,32414155360,3241415536,10,twse-opendata-L,2026-09-03,ok
2106,建大,twse,9548900000,954890000,10,twse-opendata-L,2026-09-03,ok
2107,厚生,twse,3035934000,303593400,10,twse-opendata-L,2026-09-03,ok
2108,南帝,twse,4924166590,492416659,10,twse-opendata-L,2026-09-03,ok
2109,華豐,twse,2793491340,279349134,10,twse-opendata-L,2026-09-03,ok
2114,鑫永銓,twse,779917070,77991707,10,twse-opendata-L,2026-09-03,ok
2115,六暉-KY,twse,1043731630,104373163,10,twse-opendata-L,2026-09-03,ok
2201,裕隆,twse,10700012510,1070001251,10,twse-opendata-L,2026-09-03,ok
2204,中華,twse,5536203420,553620342,10,twse-opendata-L,2026-09-03,ok
2206,三陽工業,twse,7736756040,773675604,10,twse-opendata-L,2026-09-03,ok
2207,和泰車,twse,5571027680,557102768,10,twse-opendata-L,2026-09-03,ok
2208,台船,twse,12745394490,1274539449,10,twse-opendata-L,2026-09-03,ok
2211,長榮鋼,twse,4170914630,417091463,10,twse-opendata-L,2026-09-03,ok
2221,大甲,tpex,,42325000,,universe:2026-09-03,2026-09-04,feed-shares
2227,裕日車,twse,3000000000,300000000,10,twse-opendata-L,2026-09-03,ok
2228,劍麟,twse,797796920,79779692,10,twse-opendata-L,2026-09-03,ok
2230,泰茂,tpex,,68029605,,universe:2026-09-03,2026-09-04,feed-shares
2231,為升,twse,1359318700,135931870,10,twse-opendata-L,2026-09-03,ok
2233,宇隆,twse,602888890,60288889,10,twse-opendata-L,2026-09-03,ok
2235,謚源,tpex,,35878000,,universe:2026-09-03,2026-09-04,feed-shares
2236,百達-KY,twse,631309350,63130935,10,twse-opendata-L,2026-09-03,ok
2237,華德動能-創,twse,1289379010,128937901,10,twse-opendata-L,2026-09-03,ok
2239,英利-KY,twse,1177125930,117712593,10,twse-opendata-L,2026-09-03,ok
2241,艾姆勒,twse,1046023060,104602306,10,twse-opendata-L,2026-09-03,ok
2243,宏旭-KY,twse,773735960,77373596,10,twse-opendata-L,2026-09-03,ok
2245,詠勝昌*,emerging,178200000,35640000,5,tpex-mopsfin-R,2026-09-03,ok
2247,汎德永業,twse,807087350,80708735,10,twse-opendata-L,2026-09-03,ok
2248,華勝-KY,twse,476000000,47600000,10,twse-opendata-L,2026-09-03,ok
2249,湧盛,emerging,281596900,28159690,10,tpex-mopsfin-R,2026-09-03,ok
2250,IKKA-KY,twse,363882260,36388226,10,twse-opendata-L,2026-09-03,ok
2252,為昇科,emerging,1066175000,106617500,10,tpex-mopsfin-R,2026-09-03,ok
2254,巨鎧精密-創,twse,639076800,63907680,10,twse-opendata-L,2026-09-03,ok
2255,凱銳光電,emerging,609325000,60932500,10,tpex-mopsfin-R,2026-09-03,ok
2256,歐特明,emerging,390240000,39024000,10,tpex-mopsfin-R,2026-09-03,ok
2258,鴻華先進-創,twse,17510768000,1751076800,10,twse-opendata-L,2026-09-03,ok
2301,光寶科,twse,23161077630,2316107763,10,twse-opendata-L,2026-09-03,ok
2302,麗正,twse,1663028810,166302881,10,twse-opendata-L,2026-09-03,ok
2303,聯電,twse,125700938990,12570093899,10,twse-opendata-L,2026-09-03,ok
2305,全友,twse,2056608270,205660827,10,twse-opendata-L,2026-09-03,ok
2308,台達電,twse,25975433290,2597543329,10,twse-opendata-L,2026-09-03,ok
2312,金寶,twse,15057812110,1505781211,10,twse-opendata-L,2026-09-03,ok
2313,華通,twse,12338205890,1233820589,10,twse-opendata-L,2026-09-03,ok
2314,台揚,twse,1085964220,108596422,10,twse-opendata-L,2026-09-03,ok
2316,楠梓電,twse,1827405360,182740536,10,twse-opendata-L,2026-09-03,ok
2317,鴻海,twse,140286486260,14028648626,10,twse-opendata-L,2026-09-03,ok
2321,東訊,twse,165550600,16555060,10,twse-opendata-L,2026-09-03,ok
2323,中環,twse,9804134950,980413495,10,twse-opendata-L,2026-09-03,ok
2324,仁寶,twse,44071466250,4407146625,10,twse-opendata-L,2026-09-03,ok
2327,國巨*,twse,5146826720,2058730688,,twse-opendata-L,2026-09-03,mismatch:2.500
2328,廣宇,twse,5183462820,518346282,10,twse-opendata-L,2026-09-03,ok
2329,華泰,twse,6589483330,658948333,10,twse-opendata-L,2026-09-03,ok
2330,台積電,twse,259323700670,25932370067,10,twse-opendata-L,2026-09-03,ok
2331,精英,twse,5574029680,557402968,10,twse-opendata-L,2026-09-03,ok
2332,友訊,twse,6021703730,602170373,10,twse-opendata-L,2026-09-03,ok
2337,旺宏,twse,19818566380,1981856638,10,twse-opendata-L,2026-09-03,ok
2338,光罩,twse,3668491830,366849183,10,twse-opendata-L,2026-09-03,ok
2340,台亞,twse,4386228460,438622846,10,twse-opendata-L,2026-09-03,ok
2342,茂矽,twse,1573352440,157335244,10,twse-opendata-L,2026-09-03,ok
2344,華邦電,twse,45000001930,4500000193,10,twse-opendata-L,2026-09-03,ok
2345,智邦,twse,5611178970,561117897,10,twse-opendata-L,2026-09-03,ok
2347,聯強,twse,16679469680,1667946968,10,twse-opendata-L,2026-09-03,ok
2348,海悅,twse,1894855960,159485596,,twse-opendata-L,2026-09-03,mismatch:11.881
2349,錸德,twse,6936796630,693679663,10,twse-opendata-L,2026-09-03,ok
2351,順德,twse,1937340610,193734061,10,twse-opendata-L,2026-09-03,ok
2352,佳世達,twse,15805065050,1580506505,10,twse-opendata-L,2026-09-03,ok
2353,宏碁,twse,30478538280,3047853828,10,twse-opendata-L,2026-09-03,ok
2354,鴻準,twse,14144851920,1414485192,10,twse-opendata-L,2026-09-03,ok
2355,敬鵬,twse,3974954200,397495420,10,twse-opendata-L,2026-09-03,ok
2356,英業達,twse,35874750660,3587475066,10,twse-opendata-L,2026-09-03,ok
2357,華碩,twse,7427602800,742760280,10,twse-opendata-L,2026-09-03,ok
2359,所羅門,twse,1714710520,171471052,10,twse-opendata-L,2026-09-03,ok
2360,致茂,twse,4252457420,425245742,10,twse-opendata-L,2026-09-03,ok
2362,藍天,twse,6222630000,622263000,10,twse-opendata-L,2026-09-03,ok
2363,矽統,twse,5149881610,514988161,10,twse-opendata-L,2026-09-03,ok
2364,倫飛,twse,523897100,52388648,10,twse-opendata-L,2026-09-03,ok
2365,昆盈,twse,2215284960,221528496,10,twse-opendata-L,2026-09-03,ok
2367,燿華,twse,7062531750,706253175,10,twse-opendata-L,2026-09-03,ok
2368,金像電,twse,5229329730,522932973,10,twse-opendata-L,2026-09-03,ok
2369,菱生,twse,3801023440,380102344,10,twse-opendata-L,2026-09-03,ok
2371,大同,twse,21508348510,2150834851,10,twse-opendata-L,2026-09-03,ok
2373,震旦行,twse,2362025180,236202518,10,twse-opendata-L,2026-09-03,ok
2374,佳能,twse,3379921330,337992133,10,twse-opendata-L,2026-09-03,ok
2375,凱美,twse,1086753340,108675334,10,twse-opendata-L,2026-09-03,ok
2376,技嘉,twse,6698888860,669888886,10,twse-opendata-L,2026-09-03,ok
2377,微星,twse,8448561990,844856199,10,twse-opendata-L,2026-09-03,ok
2379,瑞昱,twse,5155126410,515512641,10,twse-opendata-L,2026-09-03,ok
2380,虹光,twse,600000000,60000000,10,twse-opendata-L,2026-09-03,ok
2382,廣達,twse,41076274320,4107627432,10,twse-opendata-L,2026-09-03,ok
2383,台光電,twse,3583211140,358321114,10,twse-opendata-L,2026-09-03,ok
2385,群光,twse,7657211880,765721188,10,twse-opendata-L,2026-09-03,ok
2387,精元,twse,1952510510,195251051,10,twse-opendata-L,2026-09-03,ok
2388,威盛,twse,5559359410,555935941,10,twse-opendata-L,2026-09-03,ok
2390,云辰,twse,1926194420,192619442,10,twse-opendata-L,2026-09-03,ok
2392,正崴,twse,5123269400,512326940,10,twse-opendata-L,2026-09-03,ok
2393,億光,twse,4433930860,443393086,10,twse-opendata-L,2026-09-03,ok
2395,研華,twse,8690460080,869046008,10,twse-opendata-L,2026-09-03,ok
2397,友通,twse,1144888570,114488857,10,twse-opendata-L,2026-09-03,ok
2399,映泰,twse,1781000000,178100000,10,twse-opendata-L,2026-09-03,ok
2401,凌陽,twse,5919949190,591994919,10,twse-opendata-L,2026-09-03,ok
2402,毅嘉,twse,3075365330,307536533,10,twse-opendata-L,2026-09-03,ok
2404,漢唐,twse,1905866980,190586698,10,twse-opendata-L,2026-09-03,ok
2405,輔信,twse,3434273030,343427303,10,twse-opendata-L,2026-09-03,ok
2406,國碩,twse,3509056890,350905689,10,twse-opendata-L,2026-09-03,ok
2408,南亞科,twse,34502058940,3450205894,10,twse-opendata-L,2026-09-03,ok
2409,友達,twse,75470989720,7547098972,10,twse-opendata-L,2026-09-03,ok
2412,中華電,twse,77574465450,7757446545,10,twse-opendata-L,2026-09-03,ok
2413,環科,twse,1273592000,127359200,10,twse-opendata-L,2026-09-03,ok
2414,精技,twse,1617358460,161735846,10,twse-opendata-L,2026-09-03,ok
2415,錩新,twse,900000000,90000000,10,twse-opendata-L,2026-09-03,ok
2417,圓剛,twse,1572188640,157218864,10,twse-opendata-L,2026-09-03,ok
2419,仲琦,twse,3213172290,321317229,10,twse-opendata-L,2026-09-03,ok
2420,新巨,twse,1526486880,152648688,10,twse-opendata-L,2026-09-03,ok
2421,建準,twse,2869436690,286943669,10,twse-opendata-L,2026-09-03,ok
2423,固緯,twse,1450472890,145047289,10,twse-opendata-L,2026-09-03,ok
2424,隴華,twse,595850000,59585000,10,twse-opendata-L,2026-09-03,ok
2425,承啟,twse,964988310,96498831,10,twse-opendata-L,2026-09-03,ok
2426,鼎元,twse,3006222520,300622252,10,twse-opendata-L,2026-09-03,ok
2427,三商電,twse,1979995730,197999573,10,twse-opendata-L,2026-09-03,ok
2428,興勤,twse,1281127260,128112726,10,twse-opendata-L,2026-09-03,ok
2429,銘旺科,twse,855000000,85500000,10,twse-opendata-L,2026-09-03,ok
2430,燦坤,twse,1168000000,116800000,10,twse-opendata-L,2026-09-03,ok
2431,聯昌,twse,1109270140,110927014,10,twse-opendata-L,2026-09-03,ok
2432,倚天酷碁-創,twse,618600000,61860000,10,twse-opendata-L,2026-09-03,ok
2433,互盛電,twse,1444960110,144496011,10,twse-opendata-L,2026-09-03,ok
2434,統懋,twse,370000000,37000000,10,twse-opendata-L,2026-09-03,ok
2436,偉詮電,twse,2041775610,204177561,10,twse-opendata-L,2026-09-03,ok
2438,翔耀,twse,711956410,71195641,10,twse-opendata-L,2026-09-03,ok
2439,美律,twse,2486413140,248641314,10,twse-opendata-L,2026-09-03,ok
2440,太空梭,twse,1391172710,139117271,10,twse-opendata-L,2026-09-03,ok
2441,超豐,twse,5688459210,568845921,10,twse-opendata-L,2026-09-03,ok
2442,新美齊,twse,3252320210,325232021,10,twse-opendata-L,2026-09-03,ok
2444,兆勁,twse,1015695730,101569573,10,twse-opendata-L,2026-09-03,ok
2449,京元電子,twse,12838823180,1283882318,10,twse-opendata-L,2026-09-03,ok
2450,神腦,twse,2582526570,258252657,10,twse-opendata-L,2026-09-03,ok
2451,創見,twse,4313456750,431345675,10,twse-opendata-L,2026-09-03,ok
2453,凌群,twse,1000000000,100000000,10,twse-opendata-L,2026-09-03,ok
2454,聯發科,twse,16038954070,1603895407,10,twse-opendata-L,2026-09-03,ok
2455,全新,twse,1849059180,184905918,10,twse-opendata-L,2026-09-03,ok
2457,飛宏,twse,4247724160,424772416,10,twse-opendata-L,2026-09-03,ok
2458,義隆,twse,3038803920,303880392,10,twse-opendata-L,2026-09-03,ok
2459,敦吉,twse,1055956150,105595615,10,twse-opendata-L,2026-09-03,ok
2460,建通,twse,1692000000,169200000,10,twse-opendata-L,2026-09-03,ok
2461,光群雷,twse,1918879630,191887963,10,twse-opendata-L,2026-09-03,ok
2462,良得電,twse,1507844820,150784482,10,twse-opendata-L,2026-09-03,ok
2464,盟立,twse,2166804340,216680434,10,twse-opendata-L,2026-09-03,ok
2465,麗臺,twse,939460310,93946031,10,twse-opendata-L,2026-09-03,ok
2466,冠西電,twse,1734586970,173458697,10,twse-opendata-L,2026-09-03,ok
2467,志聖,twse,1568553480,156855348,10,twse-opendata-L,2026-09-03,ok
2468,華經,twse,699612490,69961249,10,twse-opendata-L,2026-09-03,ok
2471,資通,twse,472538900,47253890,10,twse-opendata-L,2026-09-03,ok
2472,立隆電,twse,1647351370,164735137,10,twse-opendata-L,2026-09-03,ok
2474,可成,twse,5388210680,538821068,10,twse-opendata-L,2026-09-03,ok
2476,鉅祥,twse,2180809980,218080998,10,twse-opendata-L,2026-09-03,ok
2477,美隆電,twse,1585732440,158573244,10,twse-opendata-L,2026-09-03,ok
2478,大毅,twse,1447313390,144731339,10,twse-opendata-L,2026-09-03,ok
2480,敦陽科,twse,1063602910,106360291,10,twse-opendata-L,2026-09-03,ok
2481,強茂,twse,3821149270,382114927,10,twse-opendata-L,2026-09-03,ok
2482,連宇,twse,778827110,77882711,10,twse-opendata-L,2026-09-03,ok
2483,百容,twse,1078898070,107889807,10,twse-opendata-L,2026-09-03,ok
2484,希華,twse,1594210220,159421022,10,twse-opendata-L,2026-09-03,ok
2485,兆赫,twse,3176890370,317689037,10,twse-opendata-L,2026-09-03,ok
2486,一詮,twse,2404825100,240482510,10,twse-opendata-L,2026-09-03,ok
2488,漢平,twse,799994330,79999433,10,twse-opendata-L,2026-09-03,ok
2489,瑞軒,twse,6100000000,610000000,10,twse-opendata-L,2026-09-03,ok
2491,吉祥全,twse,820080000,82008000,10,twse-opendata-L,2026-09-03,ok
2492,華新科,twse,4852047740,485204774,10,twse-opendata-L,2026-09-03,ok
2493,揚博,twse,1267966290,126796629,10,twse-opendata-L,2026-09-03,ok
2495,普安,twse,2735515380,273551538,10,twse-opendata-L,2026-09-03,ok
2496,卓越,twse,191004400,19100440,10,twse-opendata-L,2026-09-03,ok
2497,怡利電,twse,1308876760,130887676,10,twse-opendata-L,2026-09-03,ok
2498,宏達電,twse,8360970860,836097086,10,twse-opendata-L,2026-09-03,ok
2501,國建,twse,11595610590,1159561059,10,twse-opendata-L,2026-09-03,ok
2504,國產,twse,11800000000,1180000000,10,twse-opendata-L,2026-09-03,ok
2505,國揚,twse,3800000000,380000000,10,twse-opendata-L,2026-09-03,ok
2506,太設,twse,3870000000,387000000,10,twse-opendata-L,2026-09-03,ok
2509,全坤建,twse,2245505300,224550530,10,twse-opendata-L,2026-09-03,ok
2511,太子,twse,16233261470,1623326147,10,twse-opendata-L,2026-09-03,ok
2514,龍邦,twse,3947292780,394729278,10,twse-opendata-L,2026-09-03,ok
2515,中工,twse,16079040840,1607904084,10,twse-opendata-L,2026-09-03,ok
2516,新建,twse,2262784570,226278457,10,twse-opendata-L,2026-09-03,ok
2520,冠德,twse,6094871100,609487110,10,twse-opendata-L,2026-09-03,ok
2524,京城,twse,3659835450,365983545,10,twse-opendata-L,2026-09-03,ok
2527,宏璟,twse,2703060000,270306000,10,twse-opendata-L,2026-09-03,ok
2528,皇普,twse,4359964670,435996467,10,twse-opendata-L,2026-09-03,ok
2530,華建,twse,8412557310,841255731,10,twse-opendata-L,2026-09-03,ok
2534,宏盛,twse,4742279700,474227970,10,twse-opendata-L,2026-09-03,ok
2535,達欣工,twse,2707939670,270793967,10,twse-opendata-L,2026-09-03,ok
2536,宏普,twse,3328086520,332808652,10,twse-opendata-L,2026-09-03,ok
2537,聯上發,twse,3005577950,300557795,10,twse-opendata-L,2026-09-03,ok
2538,基泰,twse,4450254950,445025495,10,twse-opendata-L,2026-09-03,ok
2539,櫻花建,twse,11931025810,1193102581,10,twse-opendata-L,2026-09-03,ok
2540,愛山林,twse,9448739650,944873965,10,twse-opendata-L,2026-09-03,ok
2542,興富發,twse,21530835390,2153083539,10,twse-opendata-L,2026-09-03,ok
2543,皇昌,twse,5285419610,528541961,10,twse-opendata-L,2026-09-03,ok
2545,皇翔,twse,3797348080,379734808,10,twse-opendata-L,2026-09-03,ok
2546,根基,twse,1461870970,146187097,10,twse-opendata-L,2026-09-03,ok
