Date,SecuritiesCompanyCode,CompanyName,CompanyAbbreviation,Registration,SecuritiesIndustryCode,Address,UnifiedBusinessNo.,Chairman,GeneralManager,Spokesman,TitleOfSpokesman,DeputySpokesperson,Telephone,DateOfIncorporation,DateOfListing,ParValueOfCommonStock,Paidin.Capital.NTDollars,PrivateStock.shares,PreferredStock.shares,PreparationOfFinancialReportType,StockTransferAgent,StockTransferAgentTelephone,StockTransferAgentAddress,AccountingFirm,CPA.CharteredPublicAccountant.First,CPA.CharteredPublicAccountant.Second,Symbol,Fax,EmailAddress,WebAddress,IssueShares
1150908,4587,寶元數控股份有限公司,寶元數控,－ ,05,"6F, No. 633, Sec. 2, Taiwan Blvd., Xitun Dist.,Taichung City, Taiwan (R.O.C.)",28420209,郭倫毓,郭倫毓,黃正雄,財會處副總經理,陳秀琪,04-23106859,20070829,20220727,新台幣                 10.0000元,330000000,0,0,1,凱基證券股份有限公司股務代理部,02-23148800,台北市中正區重慶南路一段2號5樓,勤業眾信聯合會計師事務所,王浚宇,張青霞,LNC,04-23105936,investor@LNC.com.tw,https://www.LNC.com.tw/,33000000
1150908,4589,碩陽電機股份有限公司,碩陽電機,－ ,05,"No. 72, Ln. 76, Neiding 20th St.,Zhongli Dist., Taoyuan City 320 , Taiwan",13055739,林明昌,林明昌,王建修,財務長,謝旻諺,03-4623456,20020401,20230427,新台幣                 10.0000元,260390500,0,0,1,福邦證券股份有限公司股務代理部,02-23711658,臺北市中正區忠孝西路一段6號6樓,安永聯合會計師事務所,鄭清標,陳國帥,MTM,03-4331349,ir@motiontech-mtm.com,https://www.motiontech-mtm.com/,26039050
1150908,4724,宣捷幹細胞生技股份有限公司,宣捷幹細胞,－ ,22,"1F., No.68, Sec. 1, Neihu Rd., Neihu Dist.Taipei City 11493, Taiwan (R.O.C.)",12685908,宣昶有,蔡建芳,蔡建芳,副董事長,陳玉霞,02-89787777,20010213,20230616,新台幣                 10.0000元,959764060,0,0,1,凱基證券股份有限公司股務代理部,02-23892999,台北市重慶南路一段2號5樓,資誠聯合會計師事務所,吳仁杰,林雅慧,MERIBANKBIOTECH,02-89787666,IR@meribank.com.tw,http://www.meribank.com.tw,95976406
1150908,4732,彥臣生技藥品股份有限公司,彥臣,－ ,22,"6F., No.36, Sec. 3, Bade Rd.,Songshan Dist., Taipei City 105, Taiwan",12676817,黃中洋,董事長暫代,林信煌,業務副總經理,賴函君,(02)2570-6300,20001229,20071225,新台幣                 10.0000元,496435000,0,0,1,群益金鼎證券(股)公司股務代理部,(02)2702-3999,台北市大安區敦化南路二段97號B2,資誠聯合會計師事務所,顏裕芳,張珍綺,NBM,(02)2570-6108,info@naturewise.com.tw,https://www.naturewiseppls.com/,49643500
1150908,4738,大同精密化學股份有限公司,大同精化,－ ,21,"22 Chungshan North Road, 3rd Sec.Taipei, Taiwan, R.O.C",12306385,吳永從,吳永從,陳旭輝,財務長,吳冠宏,(03)4830321,19800318,20090909,新台幣                 10.0000元,775960000,0,0,1,富邦股務代理部,(02)2361-1300,台北市100中正區許昌街17號11樓,安侯建業聯合會計師事務所,尹元聖,吳麟,TFC,(03)4830082,tfc@twtfc.com,http://www.twtfc.com,77596000
1150908,4765,磐采股份有限公司,磐采,－ ,21,"No.72-1, Wenming Rd., Gueishan Dist.Taoyuan City 33382, Taiwan, R.O.C.",16705686,李忠訓,沈文昌,李忠訓,董事長,白友欽,03-327-0177,19981201,20161205,新台幣                 10.0000元,321334940,0,0,2,群益金鼎證券(股)公司股務代理部,02-2702-3999,台北市10601大安區敦化南路二段97號B2,勤業眾信聯合會計師事務所,陳文香,黃毅民,PANCOLOUR,03-327-0180,finance@pancolourink.com,http://www.pancolourink.com,32133494
1150908,4925,智微科技股份有限公司,智微,－ ,24,"Rm. 3, 5F., No. 8, Keyan Rd., Hsinchu Science ParkHsinchu,Taiwan,R.O.C.",12901841,劉立國,吳振禧,溫明君,副總經理,林雅萱,886-3-5797389,20010921,20101028,新台幣                 10.0000元,710658500,0,0,1,宏遠證券股份有限公司,02-23268818,106台北市信義路四段236號3樓,致遠聯合會計師事務所,呂瑞文,曾瑞燕,JMicron,886-3-5799566,jmstock@jmicron.com,www.jmicron.com,71065850
1150908,4980,佐臻股份有限公司,佐臻,－ ,28,"17F-1, No.239, Sec. 1, Datong Rd., Xizhi Dist.,New Taipei City 22161, Taiwan, R.O.C.",97430202,梁文隆,王獻章,林雅雯,協理,潘韶杰,(02)2649-0055,19970310,20101116,新台幣                 10.0000元,452041090,0,0,2,第一金證券股份有限公司,02-25635711,台北市大安區安和路一段27號6樓,勤業眾信聯合會計師事務所,劉振宇,褚世蘭,JORJIN,(02)2642-5477,public@jorjin.com,http://www.jorjin.com,45204109
1150908,5240,建騰創達科技股份有限公司,建騰,－ ,26,"7F., No.1, Alley 20, Lane 407, Sec.2, Tiding BlvdNeihu District, Taipei 114, Taiwan, ROC",80503736,朱伯倫,郭泰成,郭泰成,總經理,謝秀芳,(02)2656-2588,20030801,20110622,新台幣                 10.0000元,265816850,0,0,1,中國信託商業銀行代理部,(02)6636-5566,台北市重慶南路一段83號5樓,資誠聯合會計師事務所,黃珮娟,林永智,ACTi,(02)2656-2599,IR@acti.com,http://www.acti.com,26581685
1150908,5246,勵威電子股份有限公司,勵威,－ ,24,"No. 16, JinShui Street,Hsin Chu,Taiwan, R. O. C.",80086182,林育業,賴志豪,賴志豪,總經理,雷子瑩,(03)530-2300,20021122,20221103,新台幣                 10.0000元,447928420,1800000,0,1,凱基證券股份有限公司股務代理部,02- 23892999,台北市中正區重慶南路一段2號5樓,資誠聯合會計師事務所,莊哲懿,蔣承翰,PL,(03)530-5156,andy_chang@probeleader.com.tw,http://www.probeleader.com.tw,44792842
1150908,5248,景傳光電股份有限公司,景傳,－ ,26,"9F., No.52, Minquan Rd.Xindian Dist., New Taipei City, Taiwan",16834289,翁世豪,程士哲,程士哲,總經理,曾仁和,29189820,19990115,20110906,新台幣                 10.0000元,245000000,0,0,2,台新證券股務代理部,02-25048125,台北市中山區建國北路一段96號地下一樓,安侯建業聯合會計師事務所,郭仰倫,謝秋華,PIXON,29189823,stock@pixon.com.tw,www.pixon.com.tw,24500000
1150908,5254,欣訊科技股份有限公司,欣訊科技,－ ,28,"10F,No.173,Sec.2,Ta Tung Road, Hsi Chih District.New Taipei City,Taiwan, R.O.C.",86731791,鄭心樑,薛國斌,黃劍文,副總經理,陳興雯,02-86926267,19920702,20190108,新台幣                 10.0000元,226067860,0,0,1,兆豐證券股份有限公司,33930898,台北市忠孝東路二段95號1樓,安侯建業聯合會計師事務所,黃泳華,鄭安志,CENLINK,02-86926265,sung@cenlink.com.tw,http://www.cenlink.com.tw,22606786
1150908,5262,立達國際電子股份有限公司,立達,－ ,24,"4F., No. 166, Xinhu 2nd Rd., Neihu DistrictTaipei City 114,Taiwan (R.O.C)",25104761,王立民,劉煥廷,何弘竣,副總經理,梁懿麒,02-26582588,20100211,20131021,新台幣                 10.0000元,526985820,0,0,1,統一綜合證券股份有限公司,02-27463797,105 台北市松山區東興路8號B1樓,安侯建業聯合會計師事務所(KPMG),許詩淳,高靚玟,GST,02-26582015,investor@gigastone.com.tw,www.gigastone.com,52698582
1150908,5267,龍翩真空科技股份有限公司,龍翩,－ ,26,"No.2 DATONG RD.,C.E.P.Z. WU-CHITAICHUNG,TAIWAN",27390847,楊吉祥,陳景龍,楊吉祥,董事長,徐昌宏,(04)26595018,20040705,20120224,新台幣                 10.0000元,253000000,0,0,1,第一金證券股份有限公司,(02)25635711,10688台北市大安區安和路一段27號6樓,安永聯合會計師事務所,黃靖雅,黃子評,LUNG PIEN,(04)26595012,service@lp-vacuum.com.tw,http://www.lp-vacuum.com,25300000
1150908,5271,紘通企業股份有限公司,紘通,－ ,28,"3F Unit 7-8,Zhong-Xing Road,Section 1 Wugo Dist,New Taipei City,Taiwan",16576851,李東興,林毅志,林毅志,總經理,鄭安妤,89769168,19980818,20120306,新台幣                 10.0000元,425261690,0,0,1,中國信託商業銀行股務代理部,(02)6636-5566,台北市100重慶南路一段83號5樓,安永聯合會計師事務所,林政緯,陳國帥,HORNG TONG,89769169,seaniclin@hometom.com.tw,http://www.hometom.com.tw,42526169
1150908,5297,廣化科技股份有限公司,廣化,－ ,24,"3F, 169-2, Sec. 1, Kangle Road, Xinfeng Township,Hsinchu County, Taiwan, R.O.C.",16436867,張維仲,黃文鼎,黃文鼎,總經理,羅于軫,(03)5577668,19980204,20170221,新台幣                 10.0000元,376524900,0,0,1,亞東證券股份有限公司,(02)77531699,新北市板橋區新站路16號13樓,資誠聯合會計師事務所,白淑蒨,李典易,3S,(03)5577658,jane.lo@sss-tech.com.tw,www.sss-tech.com.tw,37652490
1150908,5859,遠雄人壽保險事業股份有限公司,遠壽,－ ,17,"28F., No.1, Songgao RdTaipei, Taiwan",84703052,孟嘉仁,趙學欣,趙學欣,總經理,張博洋,27583099,19931119,20150416,新台幣                 10.0000元,14502775000,0,0,2,永豐金證券股份有限公司,02-2381-6288,台北市博愛路17號3樓,安侯建業聯合會計師事務所,謝秋華,蕭佩如,FGLIFE,27253084,fglife@fglife.com.tw,www.fglife.com.tw,1450277500
1150908,5863,瑞興商業銀行股份有限公司,瑞興銀,－ ,17,"No.133,sec.2,Yanping N.Rd.Datong District,Taipei City 103,Taiwan",28417921,郭釧溥,陳瑞璋,吳鴻益,協理,陳玉琪,(02)25575151,20070701,20071203,新台幣                 10.0000元,3202021230,0,0,2,新光證券股份有限公司股務代理部,(02)23118787,台北市中正區重慶南路一段66之1號11樓,勤業眾信聯合會計師事務所,陳文香,劉書琳,TSB,(02)25573636,fcc9008@taipeistarbank.com.tw,https://www.taipeistarbank.com.tw,320202123
1150908,6027,德信綜合證券(股)公司,德信,－ ,17,"World Trade Building 3rd F1.,No.50,Sec.1,Hsin-Sheng.S.Rd,Taipei Taiwan　　",23470432,何家瑜,張清榮,張茜茜,資深經理,宮文仲,(02)23939988,19890824,20151102,新台幣                 10.0000元,1557200800,0,0,1,台新綜合證券(股)公司股務代理部,(02) 25048125,台北市中山區建國北路1段96號地下1樓,安永聯合會計師事務所,楊弘斌,劉榮進,RSC　　,(02)23567722,service@mail.rsc.com.tw,http://www.rsc.com.tw　　,155720080
1150908,6035,悠遊卡股份有限公司,悠遊卡,－ ,17,"13th Floor, No. 3, No. 1, Yuanyuan Street, Nangang DistrictTaipei City , Taiwan",70765909,林志盈,陳國君,李志仁,資深副總經理,陳君維,02-2652-9988,20000306,20230103,新台幣                 10.0000元,713630000,0,0,2,群益金鼎證券股份有限公司,02-27023999,台北市敦化南路2段97號B2,安侯建業聯合會計師事務所,尹元聖,吳麟,EASYCARD,02-2652-9999,eccir@easycard.com.tw,https://www.easycard.com.tw,71363000
1150908,6407,相互股份有限公司,相互,－ ,28,"No.25, Ln. 195, Huacheng Rd., Xinzhuang Dist.New Taipei City 242, Taiwan (R.O.C.)",23810592,陳旭東,陳旭東,林維鵬,協理,吳美芳,02-22763210,19900719,20130329,新台幣                 10.0000元,751305000,0,0,1,宏遠證券(股)公司 股務代理部,(02)7719-8899,106047台北市大安區信義路四段236號3樓,勤業眾信聯合會計師事務所,蘇郁琇,王攀發,Mutual-Tek,02-29922374,birdlin@mutualtek.com.tw,http://www.mutualtek.com.tw,75130500
1150908,6428,台灣淘米科技股份有限公司,台灣淘米,－ ,32,"Rm. 1, 6F., No. 237, Songjiang Rd.Taipei City , Taiwan.,ROC",24482647,王俊博,黃信凱,黃信凱,總經理,鍾雅惠,2516-1331,20091113,20130911,新台幣                 10.0000元,176824560,0,0,2,兆豐證券股份有限公司,3393-0898,臺北市忠孝東路二段95號1樓,勤業眾信聯合會計師事務所,謝東儒,馬偉峻,TAOMEE,2516-1332,taomee_ir@61.com.tw,http://www.61.com.tw/investor_relations/,17682456
1150908,6434,達輝光電股份有限公司,達輝光電,－ ,26,"No. 3, Kebei 2nd Rd. Jhunan TownshipMiaoli County, Taiwan",28230046,吳昕杰,王武敬,王武敬,總經理,陳炯文,037-587-500,20061019,20131112,新台幣                 10.0000元,4636020000,0,0,1,新光證券股份有限公司,02-2311-8787,台北市重慶南路一段66之1號11樓,勤業眾信聯合會計師事務所,洪國田,邱鏞銘,TacBright,037-587-566,spig@tacbright.com,www.tacbright.com,463602000
1150908,6467,泰合生技藥品股份有限公司,泰合,－ ,22,"3F, No.550, Ruiguang Road,Taipei 114, Taiwan",25144594,李世仁,李世仁,李世仁,董事長暨總經理,蔡佩容,02-26598515,20100707,20241230,新台幣                 10.0000元,524086150,0,0,2,元大證券股份有限公司,02-2586-3117,106 台北市大安區敦化南路二段67號B1,資誠聯合會計師事務所,顏裕芳,劉倩瑜,TAHO Pharma,02-26598516,ir@tahopharma.com,www.tahopharma.com,52408615
1150908,6473,美賣科技股份有限公司,美賣*,－ ,36,"12F., No. 51, Sec. 3, Minsheng E. Rd., Zhongshan Dist.,Taipei City 104483 , Taiwan (R.O.C.)",29150415,宇福投資股份有限公司,暫缺,馮世文,資深副總經理,洪湘寧,02-29126473,20100420,20141208,新台幣                  5.0000元,300000000,1488000,0,1,宏遠證券股份有限公司股務代理部,(02)2326-8818,台北市大安區信義路四段236號3樓,安侯建業聯合會計師事務所,簡思娟,辛郁婷,meimaii,02-23819066,6473@meimaii.com,www.meimaii.com,60000000
1150908,6483,原創生醫股份有限公司,原創生醫,－ ,22,"2F.-1, No.9, Nanke 2nd Rd.,Xinshi Dist.,Tainan City 74146,Taiwan",29184891,林柏裕,王朝暉,顏曉寶,營運長,陳嘉宏、唐浩天,(06)5055433,20111205,20240329,新台幣                 10.0000元,668080000,0,0,2,福邦證券股份有限公司股務代理部,(02)2371-1658,台北市中正區忠孝西路一段6號6樓,勤業眾信聯合會計師事務所,吳長駿,王騰葦,OBM,(06)5050085,info@i-obm.com,http://www.i-obm.com,66808000
1150908,6493,雷虎生技股份有限公司,雷虎生,－ ,22,"2F,NO.7,6TH ROAD,INDUSTRY PARKTAICHUNG,TAIWAN  R.O.C",53835304,陳冠如,蘇聖傑,李俊賢,醫療研發部協理,呂致銘,0423595958,20120419,20150108,新台幣                 10.0000元,300500000,0,0,2,元大證券股份有限公司,0225865859,106臺北市大安區敦化南路2段67號地下一樓,國富浩華聯合會計師事務所,蘇子云,蔡淑滿,TTBIO,0423591902,info@ttbio.com,www.ttbio.com,30050000
1150908,6518,康科特股份有限公司,康科特,－ ,22,"12F., No.266, Sec. 1, Wenhua Rd., Banqiao Dist.New Taipei City, Taiwan (ROC)",25029519,劉靜怡,林家弘,劉福安,財務長,施偉倫,02-22545079,20090910,20150513,新台幣                 10.0000元,333333340,8333334,0,1,凱基證券股份有限公司,02-23892999,台北市重慶南路一段2號4樓,安侯建業聯合會計師事務所,許詩淳,施威銘,Concordmed,02-22512600,service@concordmed.com.tw,http://www.concordmed.com.tw,33333334
1150908,6536,碩豐數位科技股份有限公司,碩豐,－ ,30,"11F, No.75, Sec. 1 Hsin Tai Wu Rd., Xizhi Dist.,New Taipei City, Taiwan R. O. C.",24231494,徐明哲,曹友維,曹友維,總經理,吳瑞華,(02)2698-2786,20080909,20150618,新台幣                 10.0000元,123052000,0,0,2,兆豐證券(股)公司股務代理本部,(02)3393-0898,台北市忠孝東路2段95號1樓,資誠聯合會計師事務所,陳怡婷,支秉鈞,SOFONE,(02)2698-8132,sonia.yeh@sofone.ai,https://www.sofone.ai/,12305200
1150908,6539,麗彤生醫科技股份有限公司,麗彤,－ ,22,"5 F., No. 1, Songzhi Rd., Xinyi Dist., Taipei CityTaipei, Taiwan (R.O.C.)",53350764,張麗綺,陳美秀,陳美秀,總經理,周鈺鈞,0227911826,20110621,20151015,新台幣                 10.0000元,243494150,0,0,1,宏遠證券股份有限公司股務代理部,02-23268818,台北市大安區信義路四段236號3樓,勤業眾信聯合會計師事務所,李麗凰,郭乃華,DV,0227911756,info@dvbiomed.com,http://www.dvbiomed.com,24349415
1150908,6543,普惠醫工股份有限公司,普惠醫工,－ ,22,"NO. 100, Xingong 1st Rd.Beidou Township, Changhua County, Taiwan",23243578,許國基,陳宏仁,吳佰成,財會主管,陳宏仁,04-8887998,19890417,20190327,新台幣                 10.0000元,618547000,0,0,1,宏遠證券股份有限公司股務代理部,02-2326-8818,10680 台北市大安區信義路四段236號3樓,安永聯合會計師事務所,賴書晨,羅文振,PF,04-8877313,emily@pwuhui.com.tw,http://www.perfectmedical.com.tw,61854700
1150908,6549,景凱生物科技股份有限公司,景凱,－ ,22,"Rm.4,3F, No.6-1, Sec. 2, Shengyi Rd.,Zhubei City, Hsinchu County 302, Taiwan",53394159,石英珠,袁鴻昌,袁鴻昌,總經理,陳慶成,03-6587721,20110502,20151021,新台幣                 10.0000元,801220000,0,0,2,富邦綜合證券股份有限公司,02-23611300,台北市中正區許昌街17號11樓,勤業眾信聯合會計師事務所,吳鈞麟,張雅芸,TaiwanJ,03-6587787,info@taiwanj.com,http://taiwanj.com,80122000
1150908,6555,榮炭科技股份有限公司,榮炭,－ ,28,"6F., No.237, Sec. 1, Datong Rd.Xizhi Dist., New Taipei City, Taiwan",24489613,林忠正,胡旭添,胡旭添,副總經理,郭淑芬,02-26903311,20091221,20160125,新台幣                 10.0000元,1192298000,0,0,1,福邦證券股份有限公司股務代理部,(02)2371-1658,台北市忠孝西路一段6號6樓,資誠聯合會計師事務所,徐潔如,吳仁杰,LT,02-26903322,lt88@lttech.com.tw,www.lttech.com.tw,119229800
1150908,6559,研晶光電股份有限公司,研晶,－ ,26,"2F, No.173-8, Yung-Fong Road,Tu Cheng DistNew Taipei City 236, Taiwan, ROC",27797183,魏志宏,魏志宏,魏志宏,總經理,黃美雲,02-82628886,20050524,20151215,新台幣                 10.0000元,231886470,0,0,1,富邦綜合證券(股)公司股務代理部,02-23611300,台北市中正區許昌街17號11樓,安侯建業聯合會計師事務所,洪士剛,傅泓文,HPL,02-82628885,hplir@hplighting.com.tw,www.hplighting.com.tw,23188647
1150908,6563,映智科技股份有限公司,映智,－ ,24,"No.200, Zhuangjing 5th St.,Zhubei City, Hsinchu County 302, Taiwan",53495662,黃文權,黃文權,黃文權,總經理,游玫誼,03-5506818,20110720,20250310,新台幣                 10.0000元,297428000,0,0,2,台新綜合證券(股)公司股務代理部,(02)2504-8125,10489 台北市中山區建國北路1段96號B1,資誠聯合會計師事務所,蔣承翰,李典易,iMD,03-5506808,info@imagematch.com.tw,www.imagematch.com.tw,29742800
1150908,6564,安特羅生物科技股份有限公司,安特羅,－ ,22,"18F.-2, No. 76, Sec. 2, Dunhua S. Rd., Da’an Dist., Taipei CityTaiwan (R.O.C.)",54665910,留忠正,張哲瑋,李家卉,處長,夏傳胤,02-27001216,20140110,20180918,新台幣                 10.0000元,721340000,0,0,1,中國信託商業銀行代理部,(02)6636-5566,100003台北市中正區重慶南路一段83號5樓,資誠聯合會計師事務所,劉美蘭,徐建業,ENIM,02-27063121,stock@enimmune.com.tw,www.enimmune.com.tw,72134000
1150908,6565,物聯智慧股份有限公司,物聯,－ ,36,"9F, No.364,Sec.1, Nangang Rd., Nangang Dist.Taiwan Taipei",29045478,郭啟銘,郭啟銘,郭啟銘,董事長兼總經理,黃亞蘭,(02)2653-5111,20080717,20170118,新台幣                 10.0000元,271438700,0,0,1,元大證券股份有限公司,(02)2586-5859,台北市大安區敦化南路二段67號B1,安侯建業聯合會計師事務所,陳蓓琪,許明芳,TUTK,(02)2653-5112,IR@tutk.com,http://www.throughtek.com.tw,27143870
1150908,6572,博錸生技股份有限公司,博錸,－ ,22,"6F-1,No.351,Yangguang St., Neihu Dist.,Taipei City,11491.Taiwan",24489199,曹汀,曹汀,葉麗碧,首席財務長,洪嘉宏,26275878,20091217,20160226,新台幣                 10.0000元,1036495100,33113000,0,1,元大證券股份有限公司,(02)25865859,106臺北市大安區敦化南路2段67號地下一樓,資誠聯合會計師事務所,王銘義,黃珮娟,PlexBio,26275979,marketing@plexbio.com,www.plexbio.com/tw/,103649510
